Precision,Recall,FMeasure,Configuracao,K,Algoritmo,Heuristica
0.13333333333333333,0.6666666666666666,0.37037037037037035,euclidean_True_7,7,euclidean,sim
0.06666666666666667,1.0,0.2631578947368421,euclidean_True_7,7,euclidean,sim
0.06666666666666667,1.0,0.2631578947368421,euclidean_True_7,7,euclidean,sim
0.13333333333333333,0.6666666666666666,0.37037037037037035,euclidean_True_7,7,euclidean,sim
0.2,0.75,0.48387096774193544,euclidean_True_7,7,euclidean,sim
0.0,0.0,0.0,euclidean_True_7,7,euclidean,sim
0.0625,0.16666666666666666,0.125,euclidean_True_7,7,euclidean,sim
0.13333333333333333,1.0,0.43478260869565216,euclidean_True_7,7,euclidean,sim
0.06666666666666667,0.0625,0.06329113924050632,euclidean_True_7,7,euclidean,sim
0.35714285714285715,0.625,0.5434782608695652,euclidean_True_8,8,euclidean,sim
0.36363636363636365,0.2857142857142857,0.2985074626865672,euclidean_True_8,8,euclidean,sim
0.625,0.5,0.5208333333333334,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.4375,0.875,0.7291666666666666,euclidean_True_8,8,euclidean,sim
0.14285714285714285,0.5,0.3333333333333333,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.07142857142857142,0.3333333333333333,0.19230769230769226,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.14285714285714285,0.5,0.3333333333333333,euclidean_True_8,8,euclidean,sim
0.4375,0.875,0.7291666666666666,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.21428571428571427,0.25,0.24193548387096772,euclidean_True_8,8,euclidean,sim
0.375,1.0,0.75,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.14285714285714285,0.6666666666666666,0.3846153846153845,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.21428571428571427,0.375,0.32608695652173914,euclidean_True_8,8,euclidean,sim
0.35714285714285715,0.22727272727272727,0.24509803921568626,euclidean_True_8,8,euclidean,sim
0.4375,1.0,0.7954545454545454,euclidean_True_8,8,euclidean,sim
0.0625,0.3333333333333333,0.17857142857142858,euclidean_True_8,8,euclidean,sim
0.3125,0.7142857142857143,0.5681818181818181,euclidean_True_8,8,euclidean,sim
0.16666666666666666,1.0,0.5,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.3125,0.625,0.5208333333333334,euclidean_True_8,8,euclidean,sim
0.16666666666666666,1.0,0.5,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.125,1.0,0.4166666666666667,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.16666666666666666,1.0,0.5,euclidean_True_8,8,euclidean,sim
0.4375,0.5833333333333334,0.546875,euclidean_True_8,8,euclidean,sim
0.375,0.75,0.625,euclidean_True_8,8,euclidean,sim
0.3333333333333333,0.5,0.45454545454545453,euclidean_True_8,8,euclidean,sim
0.1111111111111111,1.0,0.38461538461538464,euclidean_True_8,8,euclidean,sim
0.3125,0.5555555555555556,0.4807692307692308,euclidean_True_8,8,euclidean,sim
0.1875,0.42857142857142855,0.3409090909090909,euclidean_True_8,8,euclidean,sim
0.18181818181818182,0.5,0.3703703703703704,euclidean_True_8,8,euclidean,sim
0.3333333333333333,0.3333333333333333,0.3333333333333333,euclidean_True_8,8,euclidean,sim
0.0625,1.0,0.25,euclidean_True_8,8,euclidean,sim
0.23076923076923078,0.5,0.40540540540540543,euclidean_True_8,8,euclidean,sim
0.8,0.8,0.8,euclidean_True_8,8,euclidean,sim
0.23529411764705882,0.5714285714285714,0.4444444444444444,euclidean_True_8,8,euclidean,sim
0.15384615384615385,0.2857142857142857,0.24390243902439024,euclidean_True_8,8,euclidean,sim
0.2857142857142857,0.5,0.4347826086956521,euclidean_True_8,8,euclidean,sim
0.058823529411764705,0.3333333333333333,0.1724137931034483,euclidean_True_8,8,euclidean,sim
0.3076923076923077,0.5,0.4444444444444445,euclidean_True_8,8,euclidean,sim
0.29411764705882354,0.625,0.5102040816326531,euclidean_True_8,8,euclidean,sim
0.42857142857142855,0.5454545454545454,0.5172413793103449,euclidean_True_8,8,euclidean,sim
0.3076923076923077,0.5,0.4444444444444445,euclidean_True_8,8,euclidean,sim
0.3076923076923077,0.4,0.37735849056603776,euclidean_True_8,8,euclidean,sim
0.4,1.0,0.7692307692307692,euclidean_True_8,8,euclidean,sim
0.3076923076923077,0.3333333333333333,0.32786885245901637,euclidean_True_8,8,euclidean,sim
0.2857142857142857,0.6666666666666666,0.5263157894736842,euclidean_True_8,8,euclidean,sim
0.3076923076923077,0.4,0.37735849056603776,euclidean_True_8,8,euclidean,sim
0.07692307692307693,0.125,0.11111111111111112,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.35294117647058826,0.75,0.6122448979591837,euclidean_True_8,8,euclidean,sim
0.23529411764705882,0.5,0.40816326530612246,euclidean_True_8,8,euclidean,sim
0.375,0.6666666666666666,0.576923076923077,euclidean_True_8,8,euclidean,sim
0.1875,0.6,0.41666666666666663,euclidean_True_8,8,euclidean,sim
0.47058823529411764,0.7272727272727273,0.655737704918033,euclidean_True_8,8,euclidean,sim
0.08333333333333333,0.125,0.11363636363636363,euclidean_True_8,8,euclidean,sim
0.3333333333333333,0.5555555555555556,0.4901960784313726,euclidean_True_8,8,euclidean,sim
0.058823529411764705,0.16666666666666666,0.12195121951219512,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.13333333333333333,0.2222222222222222,0.19607843137254902,euclidean_True_8,8,euclidean,sim
0.36363636363636365,0.5714285714285714,0.5128205128205128,euclidean_True_8,8,euclidean,sim
0.36363636363636365,0.4,0.39215686274509814,euclidean_True_8,8,euclidean,sim
0.23076923076923078,0.375,0.3333333333333333,euclidean_True_8,8,euclidean,sim
0.15384615384615385,0.25,0.22222222222222224,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.4,0.36363636363636365,0.37037037037037035,euclidean_True_8,8,euclidean,sim
0.625,0.625,0.625,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.625,0.4166666666666667,0.4464285714285715,euclidean_True_8,8,euclidean,sim
0.4166666666666667,0.625,0.5681818181818181,euclidean_True_8,8,euclidean,sim
0.125,0.2857142857142857,0.22727272727272724,euclidean_True_8,8,euclidean,sim
0.2,1.0,0.5555555555555556,euclidean_True_8,8,euclidean,sim
0.058823529411764705,0.3333333333333333,0.1724137931034483,euclidean_True_8,8,euclidean,sim
0.4166666666666667,0.8333333333333334,0.6944444444444445,euclidean_True_8,8,euclidean,sim
0.375,1.0,0.75,euclidean_True_8,8,euclidean,sim
0.1,0.5,0.2777777777777778,euclidean_True_8,8,euclidean,sim
0.08333333333333333,0.5,0.25,euclidean_True_8,8,euclidean,sim
0.16666666666666666,1.0,0.5,euclidean_True_8,8,euclidean,sim
0.38461538461538464,0.5555555555555556,0.5102040816326531,euclidean_True_8,8,euclidean,sim
0.3333333333333333,0.8,0.625,euclidean_True_8,8,euclidean,sim
0.3333333333333333,0.7142857142857143,0.5813953488372093,euclidean_True_8,8,euclidean,sim
0.2727272727272727,1.0,0.6521739130434783,euclidean_True_8,8,euclidean,sim
0.38461538461538464,0.8333333333333334,0.6756756756756757,euclidean_True_8,8,euclidean,sim
0.29411764705882354,0.625,0.5102040816326531,euclidean_True_8,8,euclidean,sim
0.4166666666666667,1.0,0.78125,euclidean_True_8,8,euclidean,sim
0.2727272727272727,1.0,0.6521739130434783,euclidean_True_8,8,euclidean,sim
0.29411764705882354,0.5555555555555556,0.47169811320754723,euclidean_True_8,8,euclidean,sim
0.38461538461538464,0.8333333333333334,0.6756756756756757,euclidean_True_8,8,euclidean,sim
0.3333333333333333,0.8,0.625,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.125,0.6666666666666666,0.35714285714285715,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.05555555555555555,0.5,0.19230769230769232,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.0625,1.0,0.25,euclidean_True_8,8,euclidean,sim
0.25,0.6666666666666666,0.5,euclidean_True_8,8,euclidean,sim
0.5,1.0,0.8333333333333334,euclidean_True_8,8,euclidean,sim
0.5,1.0,0.8333333333333334,euclidean_True_8,8,euclidean,sim
0.058823529411764705,0.2,0.13513513513513514,euclidean_True_8,8,euclidean,sim
0.25,0.6,0.46875,euclidean_True_8,8,euclidean,sim
0.08333333333333333,1.0,0.3125,euclidean_True_8,8,euclidean,sim
0.6,1.0,0.8823529411764706,euclidean_True_8,8,euclidean,sim
0.6363636363636364,1.0,0.8974358974358974,euclidean_True_8,8,euclidean,sim
0.75,1.0,0.9375,euclidean_True_8,8,euclidean,sim
0.8333333333333334,1.0,0.9615384615384615,euclidean_True_8,8,euclidean,sim
0.875,1.0,0.9722222222222222,euclidean_True_8,8,euclidean,sim
0.5833333333333334,1.0,0.875,euclidean_True_8,8,euclidean,sim
0.6,1.0,0.8823529411764706,euclidean_True_8,8,euclidean,sim
0.6363636363636364,1.0,0.8974358974358974,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.6,1.0,0.8823529411764706,euclidean_True_8,8,euclidean,sim
0.7777777777777778,1.0,0.945945945945946,euclidean_True_8,8,euclidean,sim
0.6,1.0,0.8823529411764706,euclidean_True_8,8,euclidean,sim
0.5,1.0,0.8333333333333334,euclidean_True_8,8,euclidean,sim
0.6,1.0,0.8823529411764706,euclidean_True_8,8,euclidean,sim
0.6666666666666666,1.0,0.9090909090909091,euclidean_True_8,8,euclidean,sim
0.75,1.0,0.9375,euclidean_True_8,8,euclidean,sim
0.5714285714285714,1.0,0.8695652173913042,euclidean_True_8,8,euclidean,sim
0.7777777777777778,1.0,0.945945945945946,euclidean_True_8,8,euclidean,sim
0.5,1.0,0.8333333333333334,euclidean_True_8,8,euclidean,sim
0.75,1.0,0.9375,euclidean_True_8,8,euclidean,sim
0.5714285714285714,1.0,0.8695652173913042,euclidean_True_8,8,euclidean,sim
0.7777777777777778,1.0,0.945945945945946,euclidean_True_8,8,euclidean,sim
0.75,1.0,0.9375,euclidean_True_8,8,euclidean,sim
0.5333333333333333,0.8888888888888888,0.7843137254901961,euclidean_True_8,8,euclidean,sim
0.8888888888888888,1.0,0.9756097560975611,euclidean_True_8,8,euclidean,sim
0.6666666666666666,1.0,0.9090909090909091,euclidean_True_8,8,euclidean,sim
0.8888888888888888,1.0,0.9756097560975611,euclidean_True_8,8,euclidean,sim
0.5,1.0,0.8333333333333334,euclidean_True_8,8,euclidean,sim
0.5,1.0,0.8333333333333334,euclidean_True_8,8,euclidean,sim
0.5,0.8571428571428571,0.75,euclidean_True_8,8,euclidean,sim
1.0,1.0,1.0,euclidean_True_8,8,euclidean,sim
0.8333333333333334,1.0,0.9615384615384615,euclidean_True_8,8,euclidean,sim
1.0,1.0,1.0,euclidean_True_8,8,euclidean,sim
0.6666666666666666,1.0,0.9090909090909091,euclidean_True_8,8,euclidean,sim
0.8333333333333334,1.0,0.9615384615384615,euclidean_True_8,8,euclidean,sim
1.0,1.0,1.0,euclidean_True_8,8,euclidean,sim
1.0,1.0,1.0,euclidean_True_8,8,euclidean,sim
0.2727272727272727,0.6,0.48387096774193544,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.7777777777777778,1.0,0.945945945945946,euclidean_True_8,8,euclidean,sim
0.6666666666666666,1.0,0.9090909090909091,euclidean_True_8,8,euclidean,sim
1.0,1.0,1.0,euclidean_True_8,8,euclidean,sim
0.8333333333333334,1.0,0.9615384615384615,euclidean_True_8,8,euclidean,sim
0.5,1.0,0.8333333333333334,euclidean_True_8,8,euclidean,sim
0.18181818181818182,0.3333333333333333,0.28571428571428575,euclidean_True_8,8,euclidean,sim
0.5555555555555556,1.0,0.8620689655172413,euclidean_True_8,8,euclidean,sim
0.46153846153846156,0.8571428571428571,0.7317073170731707,euclidean_True_8,8,euclidean,sim
0.5555555555555556,0.7142857142857143,0.6756756756756757,euclidean_True_8,8,euclidean,sim
0.5,0.75,0.6818181818181818,euclidean_True_8,8,euclidean,sim
0.625,0.8333333333333334,0.78125,euclidean_True_8,8,euclidean,sim
0.6,0.6666666666666666,0.6521739130434783,euclidean_True_8,8,euclidean,sim
0.5,0.6666666666666666,0.625,euclidean_True_8,8,euclidean,sim
0.625,1.0,0.8928571428571429,euclidean_True_8,8,euclidean,sim
0.6,1.0,0.8823529411764706,euclidean_True_8,8,euclidean,sim
0.5,1.0,0.8333333333333334,euclidean_True_8,8,euclidean,sim
0.625,0.8333333333333334,0.78125,euclidean_True_8,8,euclidean,sim
0.5,1.0,0.8333333333333334,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.23529411764705882,0.8,0.5405405405405406,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.13333333333333333,0.6666666666666666,0.37037037037037035,euclidean_True_8,8,euclidean,sim
0.09090909090909091,1.0,0.3333333333333333,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.2,0.75,0.48387096774193544,euclidean_True_8,8,euclidean,sim
0.1111111111111111,1.0,0.38461538461538464,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.13333333333333333,0.5,0.32258064516129037,euclidean_True_8,8,euclidean,sim
0.13333333333333333,0.4,0.2857142857142857,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.11764705882352941,0.3333333333333333,0.24390243902439024,euclidean_True_8,8,euclidean,sim
0.2,0.75,0.48387096774193544,euclidean_True_8,8,euclidean,sim
0.058823529411764705,0.5,0.19999999999999998,euclidean_True_8,8,euclidean,sim
0.06666666666666667,1.0,0.2631578947368421,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.13333333333333333,0.6666666666666666,0.37037037037037035,euclidean_True_8,8,euclidean,sim
0.06666666666666667,1.0,0.2631578947368421,euclidean_True_8,8,euclidean,sim
0.06666666666666667,1.0,0.2631578947368421,euclidean_True_8,8,euclidean,sim
0.13333333333333333,0.6666666666666666,0.37037037037037035,euclidean_True_8,8,euclidean,sim
0.2,0.75,0.48387096774193544,euclidean_True_8,8,euclidean,sim
0.0,0.0,0.0,euclidean_True_8,8,euclidean,sim
0.058823529411764705,0.16666666666666666,0.12195121951219512,euclidean_True_8,8,euclidean,sim
0.13333333333333333,1.0,0.43478260869565216,euclidean_True_8,8,euclidean,sim
0.06666666666666667,0.0625,0.06329113924050632,euclidean_True_8,8,euclidean,sim
0.3333333333333333,0.625,0.5319148936170213,euclidean_True_9,9,euclidean,sim
0.36363636363636365,0.2857142857142857,0.2985074626865672,euclidean_True_9,9,euclidean,sim
0.625,0.5,0.5208333333333334,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.3888888888888889,0.875,0.7000000000000001,euclidean_True_9,9,euclidean,sim
0.13333333333333333,0.5,0.32258064516129037,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.06666666666666667,0.3333333333333333,0.18518518518518517,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.13333333333333333,0.5,0.32258064516129037,euclidean_True_9,9,euclidean,sim
0.3888888888888889,0.875,0.7000000000000001,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.2,0.25,0.23809523809523808,euclidean_True_9,9,euclidean,sim
0.3333333333333333,1.0,0.7142857142857143,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.13333333333333333,0.6666666666666666,0.37037037037037035,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.2,0.375,0.3191489361702127,euclidean_True_9,9,euclidean,sim
0.3333333333333333,0.22727272727272727,0.24271844660194172,euclidean_True_9,9,euclidean,sim
0.3888888888888889,1.0,0.7608695652173914,euclidean_True_9,9,euclidean,sim
0.05555555555555555,0.3333333333333333,0.16666666666666666,euclidean_True_9,9,euclidean,sim
0.3125,0.7142857142857143,0.5681818181818181,euclidean_True_9,9,euclidean,sim
0.16666666666666666,1.0,0.5,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.3125,0.625,0.5208333333333334,euclidean_True_9,9,euclidean,sim
0.16666666666666666,1.0,0.5,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.125,1.0,0.4166666666666667,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.16666666666666666,1.0,0.5,euclidean_True_9,9,euclidean,sim
0.4117647058823529,0.5833333333333334,0.5384615384615384,euclidean_True_9,9,euclidean,sim
0.375,0.75,0.625,euclidean_True_9,9,euclidean,sim
0.3333333333333333,0.5,0.45454545454545453,euclidean_True_9,9,euclidean,sim
0.1111111111111111,1.0,0.38461538461538464,euclidean_True_9,9,euclidean,sim
0.3125,0.5555555555555556,0.4807692307692308,euclidean_True_9,9,euclidean,sim
0.1875,0.42857142857142855,0.3409090909090909,euclidean_True_9,9,euclidean,sim
0.14285714285714285,0.5,0.3333333333333333,euclidean_True_9,9,euclidean,sim
0.4166666666666667,0.5555555555555556,0.5208333333333334,euclidean_True_9,9,euclidean,sim
0.0625,1.0,0.25,euclidean_True_9,9,euclidean,sim
0.23076923076923078,0.5,0.40540540540540543,euclidean_True_9,9,euclidean,sim
0.8,0.8,0.8,euclidean_True_9,9,euclidean,sim
0.23529411764705882,0.5714285714285714,0.4444444444444444,euclidean_True_9,9,euclidean,sim
0.15384615384615385,0.2857142857142857,0.24390243902439024,euclidean_True_9,9,euclidean,sim
0.2857142857142857,0.5,0.4347826086956521,euclidean_True_9,9,euclidean,sim
0.058823529411764705,0.3333333333333333,0.1724137931034483,euclidean_True_9,9,euclidean,sim
0.3076923076923077,0.5,0.4444444444444445,euclidean_True_9,9,euclidean,sim
0.29411764705882354,0.625,0.5102040816326531,euclidean_True_9,9,euclidean,sim
0.42857142857142855,0.5454545454545454,0.5172413793103449,euclidean_True_9,9,euclidean,sim
0.3076923076923077,0.5,0.4444444444444445,euclidean_True_9,9,euclidean,sim
0.3076923076923077,0.4,0.37735849056603776,euclidean_True_9,9,euclidean,sim
0.4,1.0,0.7692307692307692,euclidean_True_9,9,euclidean,sim
0.3076923076923077,0.3333333333333333,0.32786885245901637,euclidean_True_9,9,euclidean,sim
0.2857142857142857,0.6666666666666666,0.5263157894736842,euclidean_True_9,9,euclidean,sim
0.3076923076923077,0.4,0.37735849056603776,euclidean_True_9,9,euclidean,sim
0.07692307692307693,0.125,0.11111111111111112,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.35294117647058826,0.75,0.6122448979591837,euclidean_True_9,9,euclidean,sim
0.23529411764705882,0.5,0.40816326530612246,euclidean_True_9,9,euclidean,sim
0.35294117647058826,0.6666666666666666,0.5660377358490566,euclidean_True_9,9,euclidean,sim
0.17647058823529413,0.6,0.40540540540540543,euclidean_True_9,9,euclidean,sim
0.47058823529411764,0.7272727272727273,0.655737704918033,euclidean_True_9,9,euclidean,sim
0.08333333333333333,0.125,0.11363636363636363,euclidean_True_9,9,euclidean,sim
0.3333333333333333,0.5555555555555556,0.4901960784313726,euclidean_True_9,9,euclidean,sim
0.058823529411764705,0.16666666666666666,0.12195121951219512,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.16666666666666666,0.3333333333333333,0.27777777777777773,euclidean_True_9,9,euclidean,sim
0.3333333333333333,0.5714285714285714,0.49999999999999994,euclidean_True_9,9,euclidean,sim
0.36363636363636365,0.4,0.39215686274509814,euclidean_True_9,9,euclidean,sim
0.23076923076923078,0.375,0.3333333333333333,euclidean_True_9,9,euclidean,sim
0.15384615384615385,0.25,0.22222222222222224,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.4,0.36363636363636365,0.37037037037037035,euclidean_True_9,9,euclidean,sim
0.625,0.625,0.625,euclidean_True_9,9,euclidean,sim
0.0,0.0,0.0,euclidean_True_9,9,euclidean,sim
0.625,0.4166666666666667,0.4464285714285715,euclidean_True_9,9,euclidean,sim
0.4166666666666667,0.625,0.5681818181818181,euclidean_True_9,9,euclidean,sim
0.1111111111111111,0.2857142857142857,0.21739130434782608,euclidean_True_9,9,euclidean,sim
0.2,1.0,0.5555555555555556,euclidean_True_9,9,euclidean,sim
0.058823529411764705,0.3333333333333333,0.1724137931034483,euclidean_True_9,9,euclidean,sim
0.4166666666666667,0.8333333333333334,0.6944444444444445,euclidean_True_9,9,euclidean,sim
0.3333333333333333,1.0,0.7142857142857143,euclidean_True_9,9,euclidean,sim
0.1,0.5,0.2777777777777778,euclidean_True_9,9,euclidean,sim
0.08333333333333333,0.5,0.25,euclidean_True_9,9,euclidean,sim
0.16666666666666666,1.0,0.5,euclidean_True_9,9,euclidean,sim
0.4117647058823529,0.7777777777777778,0.660377358490566,euclidean_True_9,9,euclidean,sim
